Date,Area,Population_Served,Actual_LPCD,Norm_LPCD,Wastage_LPCD
03-08-2025,CHOLAVARAM,197367,149.6,135,14.6
04-08-2025,CHOLAVARAM,197367,135.0,135,0.0
05-08-2025,CHOLAVARAM,197367,156.4,135,21.4
06-08-2025,CHOLAVARAM,197367,155.0,135,20.0
07-08-2025,CHOLAVARAM,197367,154.6,135,19.6
08-08-2025,CHOLAVARAM,197367,174.2,135,39.2
09-08-2025,CHOLAVARAM,197367,157.9,135,22.9
10-08-2025,CHOLAVARAM,197367,148.1,135,13.1
11-08-2025,CHOLAVARAM,197367,141.1,135,6.1
12-08-2025,CHOLAVARAM,197367,142.5,135,7.5
13-08-2025,CHOLAVARAM,197367,123.7,135,0.0
14-08-2025,CHOLAVARAM,197367,109.7,135,0.0
15-08-2025,CHOLAVARAM,197367,154.3,135,19.3
16-08-2025,CHOLAVARAM,197367,169.5,135,34.5
17-08-2025,CHOLAVARAM,197367,138.4,135,3.4
18-08-2025,CHOLAVARAM,197367,176.7,135,41.7
19-08-2025,CHOLAVARAM,197367,141.5,135,6.5
20-08-2025,CHOLAVARAM,197367,105.9,135,0.0
21-08-2025,CHOLAVARAM,197367,163.4,135,28.4
22-08-2025,CHOLAVARAM,197367,135.4,135,0.4
23-08-2025,CHOLAVARAM,197367,165.2,135,30.2
24-08-2025,CHOLAVARAM,197367,119.4,135,0.0
25-08-2025,CHOLAVARAM,197367,153.2,135,18.2
26-08-2025,CHOLAVARAM,197367,129.0,135,0.0
27-08-2025,CHOLAVARAM,197367,149.0,135,14.0
28-08-2025,CHOLAVARAM,197367,160.3,135,25.3
29-08-2025,CHOLAVARAM,197367,155.7,135,20.7
30-08-2025,CHOLAVARAM,197367,146.4,135,11.4
31-08-2025,CHOLAVARAM,197367,117.4,135,0.0
01-09-2025,CHOLAVARAM,197367,159.6,135,24.6
02-09-2025,CHOLAVARAM,197367,165.6,135,30.6
03-09-2025,CHOLAVARAM,197367,124.1,135,0.0
04-09-2025,CHOLAVARAM,197367,127.1,135,0.0
05-09-2025,CHOLAVARAM,197367,166.5,135,31.5
06-09-2025,CHOLAVARAM,197367,140.8,135,5.8
07-09-2025,CHOLAVARAM,197367,127.6,135,0.0
08-09-2025,CHOLAVARAM,197367,150.5,135,15.5
09-09-2025,CHOLAVARAM,197367,132.2,135,0.0
10-09-2025,CHOLAVARAM,197367,148.2,135,13.2
11-09-2025,CHOLAVARAM,197367,136.7,135,1.7
12-09-2025,CHOLAVARAM,197367,138.4,135,3.4
13-09-2025,CHOLAVARAM,197367,167.2,135,32.2
14-09-2025,CHOLAVARAM,197367,95.6,135,0.0
15-09-2025,CHOLAVARAM,197367,156.1,135,21.1
16-09-2025,CHOLAVARAM,197367,163.9,135,28.9
17-09-2025,CHOLAVARAM,197367,132.6,135,0.0
18-09-2025,CHOLAVARAM,197367,163.8,135,28.8
19-09-2025,CHOLAVARAM,197367,125.8,135,0.0
20-09-2025,CHOLAVARAM,197367,131.8,135,0.0
21-09-2025,CHOLAVARAM,197367,129.5,135,0.0
22-09-2025,CHOLAVARAM,197367,164.0,135,29.0
23-09-2025,CHOLAVARAM,197367,110.1,135,0.0
24-09-2025,CHOLAVARAM,197367,177.8,135,42.8
25-09-2025,CHOLAVARAM,197367,138.9,135,3.9
26-09-2025,CHOLAVARAM,197367,157.3,135,22.3
27-09-2025,CHOLAVARAM,197367,155.6,135,20.6
28-09-2025,CHOLAVARAM,197367,148.0,135,13.0
29-09-2025,CHOLAVARAM,197367,133.0,135,0.0
30-09-2025,CHOLAVARAM,197367,169.8,135,34.8
01-10-2025,CHOLAVARAM,197367,134.7,135,0.0
02-10-2025,CHOLAVARAM,197367,130.4,135,0.0
03-10-2025,CHOLAVARAM,197367,162.6,135,27.6
04-10-2025,CHOLAVARAM,197367,147.9,135,12.9
05-10-2025,CHOLAVARAM,197367,172.2,135,37.2
06-10-2025,CHOLAVARAM,197367,143.7,135,8.7
07-10-2025,CHOLAVARAM,197367,132.0,135,0.0
08-10-2025,CHOLAVARAM,197367,150.5,135,15.5
09-10-2025,CHOLAVARAM,197367,136.0,135,1.0
10-10-2025,CHOLAVARAM,197367,132.6,135,0.0
11-10-2025,CHOLAVARAM,197367,161.6,135,26.6
12-10-2025,CHOLAVARAM,197367,181.6,135,46.6
13-10-2025,CHOLAVARAM,197367,140.1,135,5.1
14-10-2025,CHOLAVARAM,197367,125.5,135,0.0
15-10-2025,CHOLAVARAM,197367,141.9,135,6.9
16-10-2025,CHOLAVARAM,197367,155.3,135,20.3
17-10-2025,CHOLAVARAM,197367,150.1,135,15.1
18-10-2025,CHOLAVARAM,197367,168.9,135,33.9
19-10-2025,CHOLAVARAM,197367,158.3,135,23.3
20-10-2025,CHOLAVARAM,197367,122.9,135,0.0
21-10-2025,CHOLAVARAM,197367,135.1,135,0.1
22-10-2025,CHOLAVARAM,197367,117.4,135,0.0
23-10-2025,CHOLAVARAM,197367,167.9,135,32.9
24-10-2025,CHOLAVARAM,197367,105.2,135,0.0
25-10-2025,CHOLAVARAM,197367,119.3,135,0.0
26-10-2025,CHOLAVARAM,197367,134.8,135,0.0
27-10-2025,CHOLAVARAM,197367,156.3,135,21.3
28-10-2025,CHOLAVARAM,197367,134.6,135,0.0
29-10-2025,CHOLAVARAM,197367,137.7,135,2.7
30-10-2025,CHOLAVARAM,197367,138.1,135,3.1
31-10-2025,CHOLAVARAM,197367,148.5,135,13.5
01-11-2025,CHOLAVARAM,197367,120.6,135,0.0
02-11-2025,CHOLAVARAM,197367,126.1,135,0.0
03-11-2025,CHOLAVARAM,197367,178.6,135,43.6
04-11-2025,CHOLAVARAM,197367,153.0,135,18.0
05-11-2025,CHOLAVARAM,197367,160.2,135,25.2
06-11-2025,CHOLAVARAM,197367,146.2,135,11.2
07-11-2025,CHOLAVARAM,197367,142.2,135,7.2
08-11-2025,CHOLAVARAM,197367,154.1,135,19.1
09-11-2025,CHOLAVARAM,197367,159.6,135,24.6
10-11-2025,CHOLAVARAM,197367,161.9,135,26.9
11-11-2025,CHOLAVARAM,197367,142.5,135,7.5
12-11-2025,CHOLAVARAM,197367,164.1,135,29.1
13-11-2025,CHOLAVARAM,197367,95.7,135,0.0
14-11-2025,CHOLAVARAM,197367,162.8,135,27.8
15-11-2025,CHOLAVARAM,197367,136.5,135,1.5
16-11-2025,CHOLAVARAM,197367,156.1,135,21.1
17-11-2025,CHOLAVARAM,197367,132.0,135,0.0
18-11-2025,CHOLAVARAM,197367,118.5,135,0.0
19-11-2025,CHOLAVARAM,197367,151.8,135,16.8
20-11-2025,CHOLAVARAM,197367,115.0,135,0.0
21-11-2025,CHOLAVARAM,197367,137.0,135,2.0
22-11-2025,CHOLAVARAM,197367,128.8,135,0.0
23-11-2025,CHOLAVARAM,197367,141.5,135,6.5
24-11-2025,CHOLAVARAM,197367,160.9,135,25.9
25-11-2025,CHOLAVARAM,197367,135.2,135,0.2
26-11-2025,CHOLAVARAM,197367,151.3,135,16.3
27-11-2025,CHOLAVARAM,197367,159.8,135,24.8
28-11-2025,CHOLAVARAM,197367,132.9,135,0.0
29-11-2025,CHOLAVARAM,197367,133.1,135,0.0
30-11-2025,CHOLAVARAM,197367,172.4,135,37.4
01-12-2025,CHOLAVARAM,197367,143.4,135,8.4
02-12-2025,CHOLAVARAM,197367,155.2,135,20.2
03-12-2025,CHOLAVARAM,197367,155.0,135,20.0
04-12-2025,CHOLAVARAM,197367,121.0,135,0.0
05-12-2025,CHOLAVARAM,197367,129.8,135,0.0
06-12-2025,CHOLAVARAM,197367,152.5,135,17.5
07-12-2025,CHOLAVARAM,197367,103.7,135,0.0
08-12-2025,CHOLAVARAM,197367,140.8,135,5.8
09-12-2025,CHOLAVARAM,197367,127.7,135,0.0
10-12-2025,CHOLAVARAM,197367,167.2,135,32.2
11-12-2025,CHOLAVARAM,197367,151.9,135,16.9
12-12-2025,CHOLAVARAM,197367,168.8,135,33.8
13-12-2025,CHOLAVARAM,197367,144.2,135,9.2
14-12-2025,CHOLAVARAM,197367,142.7,135,7.7
15-12-2025,CHOLAVARAM,197367,138.9,135,3.9
16-12-2025,CHOLAVARAM,197367,134.9,135,0.0
17-12-2025,CHOLAVARAM,197367,198.7,135,63.7
18-12-2025,CHOLAVARAM,197367,161.1,135,26.1
19-12-2025,CHOLAVARAM,197367,123.7,135,0.0
20-12-2025,CHOLAVARAM,197367,197.8,135,62.8
21-12-2025,CHOLAVARAM,197367,136.9,135,1.9
22-12-2025,CHOLAVARAM,197367,151.4,135,16.4
23-12-2025,CHOLAVARAM,197367,163.8,135,28.8
24-12-2025,CHOLAVARAM,197367,114.2,135,0.0
25-12-2025,CHOLAVARAM,197367,128.5,135,0.0
26-12-2025,CHOLAVARAM,197367,178.0,135,43.0
27-12-2025,CHOLAVARAM,197367,140.5,135,5.5
28-12-2025,CHOLAVARAM,197367,165.0,135,30.0
29-12-2025,CHOLAVARAM,197367,135.9,135,0.9
30-12-2025,CHOLAVARAM,197367,143.1,135,8.1
31-12-2025,CHOLAVARAM,197367,180.7,135,45.7
01-01-2026,CHOLAVARAM,197367,153.8,135,18.8
02-01-2026,CHOLAVARAM,197367,138.1,135,3.1
03-01-2026,CHOLAVARAM,197367,131.3,135,0.0
04-01-2026,CHOLAVARAM,197367,133.2,135,0.0
05-01-2026,CHOLAVARAM,197367,169.8,135,34.8
06-01-2026,CHOLAVARAM,197367,160.3,135,25.3
07-01-2026,CHOLAVARAM,197367,122.0,135,0.0
08-01-2026,CHOLAVARAM,197367,146.7,135,11.7
09-01-2026,CHOLAVARAM,197367,143.7,135,8.7
10-01-2026,CHOLAVARAM,197367,151.3,135,16.3
11-01-2026,CHOLAVARAM,197367,132.9,135,0.0
12-01-2026,CHOLAVARAM,197367,167.0,135,32.0
13-01-2026,CHOLAVARAM,197367,145.0,135,10.0
14-01-2026,CHOLAVARAM,197367,152.5,135,17.5
15-01-2026,CHOLAVARAM,197367,129.3,135,0.0
16-01-2026,CHOLAVARAM,197367,130.3,135,0.0
17-01-2026,CHOLAVARAM,197367,198.2,135,63.2
18-01-2026,CHOLAVARAM,197367,181.0,135,46.0
19-01-2026,CHOLAVARAM,197367,143.6,135,8.6
20-01-2026,CHOLAVARAM,197367,175.7,135,40.7
21-01-2026,CHOLAVARAM,197367,169.3,135,34.3
22-01-2026,CHOLAVARAM,197367,132.5,135,0.0
23-01-2026,CHOLAVARAM,197367,130.5,135,0.0
24-01-2026,CHOLAVARAM,197367,158.4,135,23.4
25-01-2026,CHOLAVARAM,197367,150.2,135,15.2
26-01-2026,CHOLAVARAM,197367,137.0,135,2.0
27-01-2026,CHOLAVARAM,197367,159.4,135,24.4
28-01-2026,CHOLAVARAM,197367,116.2,135,0.0
29-01-2026,CHOLAVARAM,197367,147.3,135,12.3
30-01-2026,CHOLAVARAM,197367,120.2,135,0.0
31-01-2026,CHOLAVARAM,197367,120.9,135,0.0
01-02-2026,CHOLAVARAM,197367,130.9,135,0.0
02-02-2026,CHOLAVARAM,197367,152.3,135,17.3
03-02-2026,CHOLAVARAM,197367,131.5,135,0.0
04-02-2026,CHOLAVARAM,197367,120.6,135,0.0
05-02-2026,CHOLAVARAM,197367,154.5,135,19.5
06-02-2026,CHOLAVARAM,197367,174.9,135,39.9
07-02-2026,CHOLAVARAM,197367,157.8,135,22.8
08-02-2026,CHOLAVARAM,197367,181.0,135,46.0
09-02-2026,CHOLAVARAM,197367,173.2,135,38.2
10-02-2026,CHOLAVARAM,197367,135.3,135,0.3
11-02-2026,CHOLAVARAM,197367,157.6,135,22.6
12-02-2026,CHOLAVARAM,197367,143.2,135,8.2
13-02-2026,CHOLAVARAM,197367,166.2,135,31.2
14-02-2026,CHOLAVARAM,197367,143.2,135,8.2
15-02-2026,CHOLAVARAM,197367,129.2,135,0.0
16-02-2026,CHOLAVARAM,197367,172.5,135,37.5
17-02-2026,CHOLAVARAM,197367,151.4,135,16.4
18-02-2026,CHOLAVARAM,197367,131.7,135,0.0
19-02-2026,CHOLAVARAM,197367,135.0,135,0.0
20-02-2026,CHOLAVARAM,197367,131.6,135,0.0
21-02-2026,CHOLAVARAM,197367,125.0,135,0.0
22-02-2026,CHOLAVARAM,197367,135.4,135,0.4
23-02-2026,CHOLAVARAM,197367,152.5,135,17.5
24-02-2026,CHOLAVARAM,197367,146.3,135,11.3
25-02-2026,CHOLAVARAM,197367,136.2,135,1.2
26-02-2026,CHOLAVARAM,197367,174.9,135,39.9
27-02-2026,CHOLAVARAM,197367,104.8,135,0.0
28-02-2026,CHOLAVARAM,197367,151.1,135,16.1
01-03-2026,CHOLAVARAM,197367,142.1,135,7.1
02-03-2026,CHOLAVARAM,197367,125.6,135,0.0
03-03-2026,CHOLAVARAM,197367,152.3,135,17.3
04-03-2026,CHOLAVARAM,197367,140.6,135,5.6
05-03-2026,CHOLAVARAM,197367,169.9,135,34.9
06-03-2026,CHOLAVARAM,197367,162.4,135,27.4
07-03-2026,CHOLAVARAM,197367,183.1,135,48.1
08-03-2026,CHOLAVARAM,197367,135.3,135,0.3
09-03-2026,CHOLAVARAM,197367,172.9,135,37.9
10-03-2026,CHOLAVARAM,197367,121.7,135,0.0
11-03-2026,CHOLAVARAM,197367,142.8,135,7.8
12-03-2026,CHOLAVARAM,197367,135.7,135,0.7
13-03-2026,CHOLAVARAM,197367,157.0,135,22.0
14-03-2026,CHOLAVARAM,197367,156.6,135,21.6
15-03-2026,CHOLAVARAM,197367,127.0,135,0.0
16-03-2026,CHOLAVARAM,197367,158.2,135,23.2
17-03-2026,CHOLAVARAM,197367,137.4,135,2.4
18-03-2026,CHOLAVARAM,197367,128.7,135,0.0
19-03-2026,CHOLAVARAM,197367,144.8,135,9.8
20-03-2026,CHOLAVARAM,197367,115.5,135,0.0
21-03-2026,CHOLAVARAM,197367,163.6,135,28.6
22-03-2026,CHOLAVARAM,197367,143.9,135,8.9
23-03-2026,CHOLAVARAM,197367,144.3,135,9.3
24-03-2026,CHOLAVARAM,197367,143.3,135,8.3
25-03-2026,CHOLAVARAM,197367,177.9,135,42.9
26-03-2026,CHOLAVARAM,197367,175.4,135,40.4
27-03-2026,CHOLAVARAM,197367,172.0,135,37.0
28-03-2026,CHOLAVARAM,197367,143.3,135,8.3
29-03-2026,CHOLAVARAM,197367,122.7,135,0.0
30-03-2026,CHOLAVARAM,197367,144.7,135,9.7
31-03-2026,CHOLAVARAM,197367,151.3,135,16.3
01-04-2026,CHOLAVARAM,197367,161.3,135,26.3
02-04-2026,CHOLAVARAM,197367,151.2,135,16.2
03-04-2026,CHOLAVARAM,197367,124.5,135,0.0
04-04-2026,CHOLAVARAM,197367,134.3,135,0.0
05-04-2026,CHOLAVARAM,197367,132.5,135,0.0
06-04-2026,CHOLAVARAM,197367,155.8,135,20.8
07-04-2026,CHOLAVARAM,197367,156.3,135,21.3
08-04-2026,CHOLAVARAM,197367,158.9,135,23.9
09-04-2026,CHOLAVARAM,197367,151.0,135,16.0
10-04-2026,CHOLAVARAM,197367,103.8,135,0.0
11-04-2026,CHOLAVARAM,197367,110.5,135,0.0
12-04-2026,CHOLAVARAM,197367,142.2,135,7.2
13-04-2026,CHOLAVARAM,197367,147.0,135,12.0
14-04-2026,CHOLAVARAM,197367,170.1,135,35.1
15-04-2026,CHOLAVARAM,197367,146.6,135,11.6
16-04-2026,CHOLAVARAM,197367,125.5,135,0.0
17-04-2026,CHOLAVARAM,197367,158.2,135,23.2
18-04-2026,CHOLAVARAM,197367,144.7,135,9.7
19-04-2026,CHOLAVARAM,197367,137.0,135,2.0
20-04-2026,CHOLAVARAM,197367,112.7,135,0.0
21-04-2026,CHOLAVARAM,197367,146.7,135,11.7
22-04-2026,CHOLAVARAM,197367,149.6,135,14.6
23-04-2026,CHOLAVARAM,197367,125.1,135,0.0
24-04-2026,CHOLAVARAM,197367,159.9,135,24.9
25-04-2026,CHOLAVARAM,197367,158.1,135,23.1
26-04-2026,CHOLAVARAM,197367,146.0,135,11.0
27-04-2026,CHOLAVARAM,197367,145.2,135,10.2
28-04-2026,CHOLAVARAM,197367,163.9,135,28.9
29-04-2026,CHOLAVARAM,197367,152.4,135,17.4
30-04-2026,CHOLAVARAM,197367,131.0,135,0.0
01-05-2026,CHOLAVARAM,197367,141.0,135,6.0
02-05-2026,CHOLAVARAM,197367,156.1,135,21.1
03-05-2026,CHOLAVARAM,197367,104.4,135,0.0
04-05-2026,CHOLAVARAM,197367,126.4,135,0.0
05-05-2026,CHOLAVARAM,197367,158.6,135,23.6
06-05-2026,CHOLAVARAM,197367,169.2,135,34.2
07-05-2026,CHOLAVARAM,197367,165.4,135,30.4
08-05-2026,CHOLAVARAM,197367,162.9,135,27.9
09-05-2026,CHOLAVARAM,197367,147.6,135,12.6
10-05-2026,CHOLAVARAM,197367,124.4,135,0.0
11-05-2026,CHOLAVARAM,197367,141.1,135,6.1
12-05-2026,CHOLAVARAM,197367,105.1,135,0.0
13-05-2026,CHOLAVARAM,197367,171.0,135,36.0
14-05-2026,CHOLAVARAM,197367,128.7,135,0.0
15-05-2026,CHOLAVARAM,197367,134.3,135,0.0
16-05-2026,CHOLAVARAM,197367,166.2,135,31.2
17-05-2026,CHOLAVARAM,197367,112.7,135,0.0
18-05-2026,CHOLAVARAM,197367,121.2,135,0.0
19-05-2026,CHOLAVARAM,197367,150.4,135,15.4
20-05-2026,CHOLAVARAM,197367,155.4,135,20.4
21-05-2026,CHOLAVARAM,197367,143.6,135,8.6
22-05-2026,CHOLAVARAM,197367,144.2,135,9.2
23-05-2026,CHOLAVARAM,197367,170.4,135,35.4
24-05-2026,CHOLAVARAM,197367,157.7,135,22.7
25-05-2026,CHOLAVARAM,197367,155.0,135,20.0
26-05-2026,CHOLAVARAM,197367,160.5,135,25.5
27-05-2026,CHOLAVARAM,197367,139.0,135,4.0
28-05-2026,CHOLAVARAM,197367,188.5,135,53.5
29-05-2026,CHOLAVARAM,197367,98.8,135,0.0
30-05-2026,CHOLAVARAM,197367,174.2,135,39.2
31-05-2026,CHOLAVARAM,197367,163.0,135,28.0
01-06-2026,CHOLAVARAM,197367,150.0,135,15.0
02-06-2026,CHOLAVARAM,197367,146.6,135,11.6
03-06-2026,CHOLAVARAM,197367,141.9,135,6.9
04-06-2026,CHOLAVARAM,197367,167.1,135,32.1
05-06-2026,CHOLAVARAM,197367,144.2,135,9.2
06-06-2026,CHOLAVARAM,197367,130.4,135,0.0
07-06-2026,CHOLAVARAM,197367,163.0,135,28.0
08-06-2026,CHOLAVARAM,197367,176.7,135,41.7
09-06-2026,CHOLAVARAM,197367,106.5,135,0.0
10-06-2026,CHOLAVARAM,197367,192.1,135,57.1
11-06-2026,CHOLAVARAM,197367,124.3,135,0.0
12-06-2026,CHOLAVARAM,197367,125.8,135,0.0
13-06-2026,CHOLAVARAM,197367,120.1,135,0.0
14-06-2026,CHOLAVARAM,197367,145.0,135,10.0
15-06-2026,CHOLAVARAM,197367,119.4,135,0.0
16-06-2026,CHOLAVARAM,197367,121.8,135,0.0
17-06-2026,CHOLAVARAM,197367,131.2,135,0.0
18-06-2026,CHOLAVARAM,197367,147.8,135,12.8
19-06-2026,CHOLAVARAM,197367,149.7,135,14.7
20-06-2026,CHOLAVARAM,197367,169.8,135,34.8
21-06-2026,CHOLAVARAM,197367,169.4,135,34.4
22-06-2026,CHOLAVARAM,197367,165.5,135,30.5
23-06-2026,CHOLAVARAM,197367,139.8,135,4.8
24-06-2026,CHOLAVARAM,197367,108.2,135,0.0
25-06-2026,CHOLAVARAM,197367,107.7,135,0.0
26-06-2026,CHOLAVARAM,197367,165.4,135,30.4
27-06-2026,CHOLAVARAM,197367,161.9,135,26.9
28-06-2026,CHOLAVARAM,197367,132.7,135,0.0
29-06-2026,CHOLAVARAM,197367,116.2,135,0.0
30-06-2026,CHOLAVARAM,197367,124.1,135,0.0
01-07-2026,CHOLAVARAM,197367,148.5,135,13.5
02-07-2026,CHOLAVARAM,197367,148.5,135,13.5
03-07-2026,CHOLAVARAM,197367,165.9,135,30.9
04-07-2026,CHOLAVARAM,197367,136.0,135,1.0
05-07-2026,CHOLAVARAM,197367,140.1,135,5.1
06-07-2026,CHOLAVARAM,197367,167.5,135,32.5
07-07-2026,CHOLAVARAM,197367,102.5,135,0.0
08-07-2026,CHOLAVARAM,197367,151.3,135,16.3
09-07-2026,CHOLAVARAM,197367,138.3,135,3.3
10-07-2026,CHOLAVARAM,197367,159.3,135,24.3
11-07-2026,CHOLAVARAM,197367,155.3,135,20.3
12-07-2026,CHOLAVARAM,197367,131.1,135,0.0
13-07-2026,CHOLAVARAM,197367,134.9,135,0.0
14-07-2026,CHOLAVARAM,197367,99.0,135,0.0
15-07-2026,CHOLAVARAM,197367,160.0,135,25.0
16-07-2026,CHOLAVARAM,197367,149.8,135,14.8
17-07-2026,CHOLAVARAM,197367,173.0,135,38.0
18-07-2026,CHOLAVARAM,197367,137.0,135,2.0
19-07-2026,CHOLAVARAM,197367,163.3,135,28.3
20-07-2026,CHOLAVARAM,197367,123.6,135,0.0
21-07-2026,CHOLAVARAM,197367,90.9,135,0.0
22-07-2026,CHOLAVARAM,197367,143.1,135,8.1
23-07-2026,CHOLAVARAM,197367,133.7,135,0.0
24-07-2026,CHOLAVARAM,197367,124.0,135,0.0
25-07-2026,CHOLAVARAM,197367,163.0,135,28.0
26-07-2026,CHOLAVARAM,197367,169.2,135,34.2
27-07-2026,CHOLAVARAM,197367,147.1,135,12.1
28-07-2026,CHOLAVARAM,197367,141.3,135,6.3
29-07-2026,CHOLAVARAM,197367,146.3,135,11.3
30-07-2026,CHOLAVARAM,197367,131.9,135,0.0
31-07-2026,CHOLAVARAM,197367,156.3,135,21.3
01-08-2026,CHOLAVARAM,197367,114.2,135,0.0
02-08-2026,CHOLAVARAM,197367,123.5,135,0.0
03-08-2026,CHOLAVARAM,197367,129.2,135,0.0
04-08-2026,CHOLAVARAM,197367,155.8,135,20.8
05-08-2026,CHOLAVARAM,197367,139.0,135,4.0
06-08-2026,CHOLAVARAM,197367,172.2,135,37.2
07-08-2026,CHOLAVARAM,197367,161.1,135,26.1
08-08-2026,CHOLAVARAM,197367,129.0,135,0.0
09-08-2026,CHOLAVARAM,197367,157.7,135,22.7
10-08-2026,CHOLAVARAM,197367,136.8,135,1.8
11-08-2026,CHOLAVARAM,197367,154.5,135,19.5
12-08-2026,CHOLAVARAM,197367,162.0,135,27.0
13-08-2026,CHOLAVARAM,197367,167.3,135,32.3
14-08-2026,CHOLAVARAM,197367,149.0,135,14.0
15-08-2026,CHOLAVARAM,197367,177.0,135,42.0
16-08-2026,CHOLAVARAM,197367,153.8,135,18.8
17-08-2026,CHOLAVARAM,197367,147.7,135,12.7
18-08-2026,CHOLAVARAM,197367,138.9,135,3.9
19-08-2026,CHOLAVARAM,197367,132.4,135,0.0
20-08-2026,CHOLAVARAM,197367,153.4,135,18.4
21-08-2026,CHOLAVARAM,197367,147.0,135,12.0
22-08-2026,CHOLAVARAM,197367,150.2,135,15.2
23-08-2026,CHOLAVARAM,197367,154.6,135,19.6
24-08-2026,CHOLAVARAM,197367,150.1,135,15.1
25-08-2026,CHOLAVARAM,197367,185.3,135,50.3
26-08-2026,CHOLAVARAM,197367,134.4,135,0.0
27-08-2026,CHOLAVARAM,197367,153.6,135,18.6
28-08-2026,CHOLAVARAM,197367,140.4,135,5.4
29-08-2026,CHOLAVARAM,197367,95.8,135,0.0
30-08-2026,CHOLAVARAM,197367,141.1,135,6.1
31-08-2026,CHOLAVARAM,197367,126.3,135,0.0
01-09-2026,CHOLAVARAM,197367,143.7,135,8.7
02-09-2026,CHOLAVARAM,197367,144.5,135,9.5
03-09-2026,CHOLAVARAM,197367,152.7,135,17.7
04-09-2026,CHOLAVARAM,197367,134.4,135,0.0
05-09-2026,CHOLAVARAM,197367,136.9,135,1.9
06-09-2026,CHOLAVARAM,197367,159.0,135,24.0
07-09-2026,CHOLAVARAM,197367,128.8,135,0.0
08-09-2026,CHOLAVARAM,197367,108.2,135,0.0
09-09-2026,CHOLAVARAM,197367,148.1,135,13.1
10-09-2026,CHOLAVARAM,197367,166.4,135,31.4
11-09-2026,CHOLAVARAM,197367,158.8,135,23.8
12-09-2026,CHOLAVARAM,197367,148.5,135,13.5
13-09-2026,CHOLAVARAM,197367,170.0,135,35.0
14-09-2026,CHOLAVARAM,197367,166.6,135,31.6
15-09-2026,CHOLAVARAM,197367,138.4,135,3.4
16-09-2026,CHOLAVARAM,197367,150.0,135,15.0
17-09-2024,REDHILLS,385067,140.2,135,5.2
18-09-2024,REDHILLS,385067,154.3,135,19.3
19-09-2024,REDHILLS,385067,155.4,135,20.4
20-09-2024,REDHILLS,385067,123.4,135,0.0
21-09-2024,REDHILLS,385067,164.9,135,29.9
22-09-2024,REDHILLS,385067,167.5,135,32.5
23-09-2024,REDHILLS,385067,122.4,135,0.0
24-09-2024,REDHILLS,385067,128.5,135,0.0
25-09-2024,REDHILLS,385067,168.8,135,33.8
26-09-2024,REDHILLS,385067,142.1,135,7.1
27-09-2024,REDHILLS,385067,100.6,135,0.0
28-09-2024,REDHILLS,385067,117.0,135,0.0
29-09-2024,REDHILLS,385067,140.0,135,5.0
30-09-2024,REDHILLS,385067,121.7,135,0.0
01-10-2024,REDHILLS,385067,136.7,135,1.7
02-10-2024,REDHILLS,385067,145.6,135,10.6
03-10-2024,REDHILLS,385067,174.2,135,39.2
04-10-2024,REDHILLS,385067,139.2,135,4.2
05-10-2024,REDHILLS,385067,166.5,135,31.5
06-10-2024,REDHILLS,385067,173.6,135,38.6
07-10-2024,REDHILLS,385067,173.7,135,38.7
08-10-2024,REDHILLS,385067,150.7,135,15.7
09-10-2024,REDHILLS,385067,105.7,135,0.0
10-10-2024,REDHILLS,385067,154.2,135,19.2
11-10-2024,REDHILLS,385067,166.0,135,31.0
12-10-2024,REDHILLS,385067,143.4,135,8.4
13-10-2024,REDHILLS,385067,179.9,135,44.9
14-10-2024,REDHILLS,385067,162.2,135,27.2
15-10-2024,REDHILLS,385067,156.4,135,21.4
16-10-2024,REDHILLS,385067,166.7,135,31.7
17-10-2024,REDHILLS,385067,151.7,135,16.7
18-10-2024,REDHILLS,385067,95.1,135,0.0
19-10-2024,REDHILLS,385067,135.0,135,0.0
20-10-2024,REDHILLS,385067,168.9,135,33.9
21-10-2024,REDHILLS,385067,128.8,135,0.0
22-10-2024,REDHILLS,385067,140.5,135,5.5
23-10-2024,REDHILLS,385067,124.1,135,0.0
24-10-2024,REDHILLS,385067,180.7,135,45.7
25-10-2024,REDHILLS,385067,178.6,135,43.6
26-10-2024,REDHILLS,385067,127.3,135,0.0
27-10-2024,REDHILLS,385067,147.9,135,12.9
28-10-2024,REDHILLS,385067,131.4,135,0.0
29-10-2024,REDHILLS,385067,157.3,135,22.3
30-10-2024,REDHILLS,385067,155.2,135,20.2
31-10-2024,REDHILLS,385067,161.2,135,26.2
01-11-2024,REDHILLS,385067,151.6,135,16.6
02-11-2024,REDHILLS,385067,203.7,135,68.7
03-11-2024,REDHILLS,385067,124.4,135,0.0
04-11-2024,REDHILLS,385067,110.8,135,0.0
05-11-2024,REDHILLS,385067,137.1,135,2.1
06-11-2024,REDHILLS,385067,113.6,135,0.0
07-11-2024,REDHILLS,385067,115.2,135,0.0
08-11-2024,REDHILLS,385067,125.0,135,0.0
09-11-2024,REDHILLS,385067,126.6,135,0.0
10-11-2024,REDHILLS,385067,125.9,135,0.0
11-11-2024,REDHILLS,385067,155.4,135,20.4
12-11-2024,REDHILLS,385067,134.9,135,0.0
13-11-2024,REDHILLS,385067,141.4,135,6.4
14-11-2024,REDHILLS,385067,162.9,135,27.9
15-11-2024,REDHILLS,385067,129.7,135,0.0
16-11-2024,REDHILLS,385067,139.7,135,4.7
