Date,Area,Level_mcft
17-09-2024,REDHILLS,1976.31
18-09-2024,REDHILLS,1967.19
19-09-2024,REDHILLS,1963.14
20-09-2024,REDHILLS,1955.89
21-09-2024,REDHILLS,1949.99
22-09-2024,REDHILLS,1949.93
23-09-2024,REDHILLS,1955.28
24-09-2024,REDHILLS,1954.25
25-09-2024,REDHILLS,1945.27
26-09-2024,REDHILLS,1944.5
27-09-2024,REDHILLS,1947.48
28-09-2024,REDHILLS,1941.43
29-09-2024,REDHILLS,1937.76
30-09-2024,REDHILLS,1934.83
01-10-2024,REDHILLS,1945.91
02-10-2024,REDHILLS,1964.15
03-10-2024,REDHILLS,1978.55
04-10-2024,REDHILLS,1995.64
05-10-2024,REDHILLS,2006.21
06-10-2024,REDHILLS,2019.02
07-10-2024,REDHILLS,2037.63
08-10-2024,REDHILLS,2050.77
09-10-2024,REDHILLS,2074.4
10-10-2024,REDHILLS,2087.4
11-10-2024,REDHILLS,2103.53
12-10-2024,REDHILLS,2123.19
13-10-2024,REDHILLS,2131.1
14-10-2024,REDHILLS,2137.29
15-10-2024,REDHILLS,2144.66
16-10-2024,REDHILLS,2165.98
17-10-2024,REDHILLS,2178.22
18-10-2024,REDHILLS,2206.01
19-10-2024,REDHILLS,2218.19
20-10-2024,REDHILLS,2234.11
21-10-2024,REDHILLS,2256.82
22-10-2024,REDHILLS,2281.85
23-10-2024,REDHILLS,2307.16
24-10-2024,REDHILLS,2328.2
25-10-2024,REDHILLS,2348.32
26-10-2024,REDHILLS,2366.28
27-10-2024,REDHILLS,2385.18
28-10-2024,REDHILLS,2397.42
29-10-2024,REDHILLS,2408.33
30-10-2024,REDHILLS,2423.31
31-10-2024,REDHILLS,2437.46
01-11-2024,REDHILLS,2450.19
02-11-2024,REDHILLS,2468.68
03-11-2024,REDHILLS,2488.45
04-11-2024,REDHILLS,2503.9
05-11-2024,REDHILLS,2526.28
06-11-2024,REDHILLS,2535.57
07-11-2024,REDHILLS,2549.61
08-11-2024,REDHILLS,2561.02
09-11-2024,REDHILLS,2566.69
10-11-2024,REDHILLS,2581.28
11-11-2024,REDHILLS,2595.67
12-11-2024,REDHILLS,2618.23
13-11-2024,REDHILLS,2636.39
14-11-2024,REDHILLS,2646.27
15-11-2024,REDHILLS,2670.54
16-11-2024,REDHILLS,2691.64
17-11-2024,REDHILLS,2709.55
18-11-2024,REDHILLS,2723.42
19-11-2024,REDHILLS,2733.62
20-11-2024,REDHILLS,2746.76
21-11-2024,REDHILLS,2767.21
22-11-2024,REDHILLS,2791.63
23-11-2024,REDHILLS,2814.35
24-11-2024,REDHILLS,2826.9
25-11-2024,REDHILLS,2836.3
26-11-2024,REDHILLS,2852.01
27-11-2024,REDHILLS,2858.17
28-11-2024,REDHILLS,2874.78
29-11-2024,REDHILLS,2889.04
30-11-2024,REDHILLS,2901.71
01-12-2024,REDHILLS,2908.74
02-12-2024,REDHILLS,2926.31
03-12-2024,REDHILLS,2938.64
04-12-2024,REDHILLS,2947.8
05-12-2024,REDHILLS,2948.43
06-12-2024,REDHILLS,2963.3
07-12-2024,REDHILLS,2987.16
08-12-2024,REDHILLS,3010.46
09-12-2024,REDHILLS,3023.18
10-12-2024,REDHILLS,3035.17
11-12-2024,REDHILLS,3052.51
12-12-2024,REDHILLS,3062.52
13-12-2024,REDHILLS,3079.03
14-12-2024,REDHILLS,3097.86
15-12-2024,REDHILLS,3118.99
16-12-2024,REDHILLS,3133.49
17-12-2024,REDHILLS,3147.47
18-12-2024,REDHILLS,3158.08
19-12-2024,REDHILLS,3168.95
20-12-2024,REDHILLS,3182.82
21-12-2024,REDHILLS,3199.65
22-12-2024,REDHILLS,3219.22
23-12-2024,REDHILLS,3230.21
24-12-2024,REDHILLS,3252.67
25-12-2024,REDHILLS,3266.31
26-12-2024,REDHILLS,3281.21
27-12-2024,REDHILLS,3292.47
28-12-2024,REDHILLS,3295.35
29-12-2024,REDHILLS,3300.0
30-12-2024,REDHILLS,3300.0
31-12-2024,REDHILLS,3300.0
01-01-2025,REDHILLS,3297.33
02-01-2025,REDHILLS,3296.91
03-01-2025,REDHILLS,3286.1
04-01-2025,REDHILLS,3280.46
05-01-2025,REDHILLS,3281.43
06-01-2025,REDHILLS,3272.16
07-01-2025,REDHILLS,3270.62
08-01-2025,REDHILLS,3260.84
09-01-2025,REDHILLS,3260.17
10-01-2025,REDHILLS,3257.0
11-01-2025,REDHILLS,3245.92
12-01-2025,REDHILLS,3248.74
13-01-2025,REDHILLS,3242.07
14-01-2025,REDHILLS,3235.02
15-01-2025,REDHILLS,3233.02
16-01-2025,REDHILLS,3235.77
17-01-2025,REDHILLS,3227.69
18-01-2025,REDHILLS,3224.99
19-01-2025,REDHILLS,3224.14
20-01-2025,REDHILLS,3224.6
21-01-2025,REDHILLS,3222.49
22-01-2025,REDHILLS,3217.65
23-01-2025,REDHILLS,3210.51
24-01-2025,REDHILLS,3207.94
25-01-2025,REDHILLS,3199.58
26-01-2025,REDHILLS,3181.98
27-01-2025,REDHILLS,3181.16
28-01-2025,REDHILLS,3182.68
29-01-2025,REDHILLS,3167.86
30-01-2025,REDHILLS,3159.82
31-01-2025,REDHILLS,3159.91
01-02-2025,REDHILLS,3167.2
02-02-2025,REDHILLS,3164.3
03-02-2025,REDHILLS,3157.66
04-02-2025,REDHILLS,3153.75
05-02-2025,REDHILLS,3157.62
06-02-2025,REDHILLS,3151.39
07-02-2025,REDHILLS,3144.4
08-02-2025,REDHILLS,3138.98
09-02-2025,REDHILLS,3131.22
10-02-2025,REDHILLS,3128.83
11-02-2025,REDHILLS,3133.95
12-02-2025,REDHILLS,3132.57
13-02-2025,REDHILLS,3128.31
14-02-2025,REDHILLS,3123.85
15-02-2025,REDHILLS,3113.03
16-02-2025,REDHILLS,3114.45
17-02-2025,REDHILLS,3111.06
18-02-2025,REDHILLS,3107.16
19-02-2025,REDHILLS,3120.12
20-02-2025,REDHILLS,3118.62
21-02-2025,REDHILLS,3111.86
22-02-2025,REDHILLS,3106.72
23-02-2025,REDHILLS,3109.47
24-02-2025,REDHILLS,3107.03
25-02-2025,REDHILLS,3096.84
26-02-2025,REDHILLS,3098.44
27-02-2025,REDHILLS,3092.1
28-02-2025,REDHILLS,3098.46
01-03-2025,REDHILLS,3100.86
02-03-2025,REDHILLS,3095.63
03-03-2025,REDHILLS,3099.03
04-03-2025,REDHILLS,3096.37
05-03-2025,REDHILLS,3097.64
06-03-2025,REDHILLS,3097.06
07-03-2025,REDHILLS,3089.83
08-03-2025,REDHILLS,3083.61
09-03-2025,REDHILLS,3085.76
10-03-2025,REDHILLS,3081.09
11-03-2025,REDHILLS,3076.07
12-03-2025,REDHILLS,3068.29
13-03-2025,REDHILLS,3067.41
14-03-2025,REDHILLS,3074.72
15-03-2025,REDHILLS,3066.38
16-03-2025,REDHILLS,3063.51
17-03-2025,REDHILLS,3067.57
18-03-2025,REDHILLS,3064.17
19-03-2025,REDHILLS,3063.43
20-03-2025,REDHILLS,3055.12
21-03-2025,REDHILLS,3054.26
22-03-2025,REDHILLS,3050.32
23-03-2025,REDHILLS,3052.25
24-03-2025,REDHILLS,3055.19
25-03-2025,REDHILLS,3065.14
26-03-2025,REDHILLS,3065.04
27-03-2025,REDHILLS,3063.66
28-03-2025,REDHILLS,3061.64
29-03-2025,REDHILLS,3056.87
30-03-2025,REDHILLS,3055.56
31-03-2025,REDHILLS,3051.09
01-04-2025,REDHILLS,3048.93
02-04-2025,REDHILLS,3052.52
03-04-2025,REDHILLS,3044.48
04-04-2025,REDHILLS,3047.18
05-04-2025,REDHILLS,3050.77
06-04-2025,REDHILLS,3047.18
07-04-2025,REDHILLS,3033.57
08-04-2025,REDHILLS,3027.53
09-04-2025,REDHILLS,3031.02
10-04-2025,REDHILLS,3027.9
11-04-2025,REDHILLS,3019.9
12-04-2025,REDHILLS,3014.38
13-04-2025,REDHILLS,3015.58
14-04-2025,REDHILLS,3015.32
15-04-2025,REDHILLS,3011.12
16-04-2025,REDHILLS,3006.29
17-04-2025,REDHILLS,3001.33
18-04-2025,REDHILLS,2993.72
19-04-2025,REDHILLS,2998.79
20-04-2025,REDHILLS,2994.18
21-04-2025,REDHILLS,2997.27
22-04-2025,REDHILLS,3001.88
23-04-2025,REDHILLS,3003.87
24-04-2025,REDHILLS,2998.71
25-04-2025,REDHILLS,2997.73
26-04-2025,REDHILLS,2994.61
27-04-2025,REDHILLS,2987.09
28-04-2025,REDHILLS,2985.71
29-04-2025,REDHILLS,2976.81
30-04-2025,REDHILLS,2979.75
01-05-2025,REDHILLS,2974.43
02-05-2025,REDHILLS,2972.44
03-05-2025,REDHILLS,2970.85
04-05-2025,REDHILLS,2966.56
05-05-2025,REDHILLS,2966.49
06-05-2025,REDHILLS,2961.12
07-05-2025,REDHILLS,2962.47
08-05-2025,REDHILLS,2952.74
09-05-2025,REDHILLS,2950.37
10-05-2025,REDHILLS,2957.07
11-05-2025,REDHILLS,2949.07
12-05-2025,REDHILLS,2942.68
13-05-2025,REDHILLS,2942.25
14-05-2025,REDHILLS,2940.15
15-05-2025,REDHILLS,2938.9
16-05-2025,REDHILLS,2938.35
17-05-2025,REDHILLS,2938.52
18-05-2025,REDHILLS,2941.07
19-05-2025,REDHILLS,2940.12
20-05-2025,REDHILLS,2935.91
21-05-2025,REDHILLS,2936.27
22-05-2025,REDHILLS,2942.77
23-05-2025,REDHILLS,2939.11
24-05-2025,REDHILLS,2931.24
25-05-2025,REDHILLS,2933.77
26-05-2025,REDHILLS,2930.17
27-05-2025,REDHILLS,2916.31
28-05-2025,REDHILLS,2917.54
29-05-2025,REDHILLS,2911.87
30-05-2025,REDHILLS,2908.42
31-05-2025,REDHILLS,2907.07
01-06-2025,REDHILLS,2905.03
02-06-2025,REDHILLS,2905.57
03-06-2025,REDHILLS,2900.4
04-06-2025,REDHILLS,2899.96
05-06-2025,REDHILLS,2895.67
06-06-2025,REDHILLS,2896.36
07-06-2025,REDHILLS,2896.44
08-06-2025,REDHILLS,2888.76
09-06-2025,REDHILLS,2891.19
10-06-2025,REDHILLS,2885.51
11-06-2025,REDHILLS,2886.55
12-06-2025,REDHILLS,2885.39
13-06-2025,REDHILLS,2891.58
14-06-2025,REDHILLS,2887.46
15-06-2025,REDHILLS,2882.71
16-06-2025,REDHILLS,2879.62
17-06-2025,REDHILLS,2875.1
18-06-2025,REDHILLS,2876.1
19-06-2025,REDHILLS,2865.02
20-06-2025,REDHILLS,2856.75
21-06-2025,REDHILLS,2848.41
22-06-2025,REDHILLS,2850.16
23-06-2025,REDHILLS,2855.71
24-06-2025,REDHILLS,2852.19
25-06-2025,REDHILLS,2848.35
26-06-2025,REDHILLS,2845.7
27-06-2025,REDHILLS,2848.51
28-06-2025,REDHILLS,2840.87
29-06-2025,REDHILLS,2839.06
30-06-2025,REDHILLS,2840.94
01-07-2025,REDHILLS,2840.44
02-07-2025,REDHILLS,2838.39
03-07-2025,REDHILLS,2840.4
04-07-2025,REDHILLS,2823.88
05-07-2025,REDHILLS,2824.27
06-07-2025,REDHILLS,2818.0
07-07-2025,REDHILLS,2805.85
08-07-2025,REDHILLS,2805.4
09-07-2025,REDHILLS,2809.27
10-07-2025,REDHILLS,2805.58
11-07-2025,REDHILLS,2807.35
12-07-2025,REDHILLS,2812.41
13-07-2025,REDHILLS,2815.98
14-07-2025,REDHILLS,2821.18
15-07-2025,REDHILLS,2821.9
16-07-2025,REDHILLS,2819.27
17-07-2025,REDHILLS,2808.26
18-07-2025,REDHILLS,2804.03
19-07-2025,REDHILLS,2796.82
20-07-2025,REDHILLS,2804.67
21-07-2025,REDHILLS,2800.79
22-07-2025,REDHILLS,2798.41
23-07-2025,REDHILLS,2798.16
24-07-2025,REDHILLS,2795.38
25-07-2025,REDHILLS,2800.86
26-07-2025,REDHILLS,2794.74
27-07-2025,REDHILLS,2792.72
28-07-2025,REDHILLS,2786.01
29-07-2025,REDHILLS,2776.41
30-07-2025,REDHILLS,2770.35
31-07-2025,REDHILLS,2767.16
01-08-2025,REDHILLS,2762.01
02-08-2025,REDHILLS,2755.55
03-08-2025,REDHILLS,2745.52
04-08-2025,REDHILLS,2742.11
05-08-2025,REDHILLS,2731.58
06-08-2025,REDHILLS,2732.38
07-08-2025,REDHILLS,2729.79
08-08-2025,REDHILLS,2719.51
09-08-2025,REDHILLS,2714.96
10-08-2025,REDHILLS,2708.2
11-08-2025,REDHILLS,2706.8
12-08-2025,REDHILLS,2710.5
13-08-2025,REDHILLS,2698.12
14-08-2025,REDHILLS,2695.7
15-08-2025,REDHILLS,2691.9
16-08-2025,REDHILLS,2692.25
17-08-2025,REDHILLS,2690.32
18-08-2025,REDHILLS,2683.56
19-08-2025,REDHILLS,2678.96
20-08-2025,REDHILLS,2671.98
21-08-2025,REDHILLS,2674.36
22-08-2025,REDHILLS,2671.47
23-08-2025,REDHILLS,2677.98
24-08-2025,REDHILLS,2674.67
25-08-2025,REDHILLS,2668.13
26-08-2025,REDHILLS,2657.56
27-08-2025,REDHILLS,2645.55
28-08-2025,REDHILLS,2634.63
29-08-2025,REDHILLS,2632.96
30-08-2025,REDHILLS,2632.51
31-08-2025,REDHILLS,2621.6
01-09-2025,REDHILLS,2623.07
02-09-2025,REDHILLS,2617.66
03-09-2025,REDHILLS,2615.39
04-09-2025,REDHILLS,2620.45
05-09-2025,REDHILLS,2621.94
06-09-2025,REDHILLS,2617.6
07-09-2025,REDHILLS,2610.14
08-09-2025,REDHILLS,2596.38
09-09-2025,REDHILLS,2589.79
10-09-2025,REDHILLS,2585.73
11-09-2025,REDHILLS,2577.79
12-09-2025,REDHILLS,2574.14
13-09-2025,REDHILLS,2571.52
14-09-2025,REDHILLS,2567.4
15-09-2025,REDHILLS,2561.15
16-09-2025,REDHILLS,2558.99
17-09-2025,REDHILLS,2558.2
18-09-2025,REDHILLS,2549.75
19-09-2025,REDHILLS,2553.8
20-09-2025,REDHILLS,2550.31
21-09-2025,REDHILLS,2547.4
22-09-2025,REDHILLS,2547.95
23-09-2025,REDHILLS,2546.11
24-09-2025,REDHILLS,2547.88
25-09-2025,REDHILLS,2546.31
26-09-2025,REDHILLS,2540.25
27-09-2025,REDHILLS,2539.06
28-09-2025,REDHILLS,2530.34
29-09-2025,REDHILLS,2527.88
30-09-2025,REDHILLS,2524.72
01-10-2025,REDHILLS,2538.68
02-10-2025,REDHILLS,2553.03
03-10-2025,REDHILLS,2558.62
04-10-2025,REDHILLS,2570.88
05-10-2025,REDHILLS,2586.34
06-10-2025,REDHILLS,2602.14
07-10-2025,REDHILLS,2612.01
08-10-2025,REDHILLS,2633.33
09-10-2025,REDHILLS,2644.0
10-10-2025,REDHILLS,2663.85
11-10-2025,REDHILLS,2680.99
12-10-2025,REDHILLS,2692.76
13-10-2025,REDHILLS,2716.63
14-10-2025,REDHILLS,2725.66
15-10-2025,REDHILLS,2745.26
16-10-2025,REDHILLS,2765.26
17-10-2025,REDHILLS,2776.91
18-10-2025,REDHILLS,2798.87
19-10-2025,REDHILLS,2812.62
20-10-2025,REDHILLS,2829.06
21-10-2025,REDHILLS,2845.37
22-10-2025,REDHILLS,2859.69
23-10-2025,REDHILLS,2878.75
24-10-2025,REDHILLS,2897.72
25-10-2025,REDHILLS,2903.97
26-10-2025,REDHILLS,2925.5
27-10-2025,REDHILLS,2932.18
28-10-2025,REDHILLS,2952.35
29-10-2025,REDHILLS,2972.98
30-10-2025,REDHILLS,2982.52
31-10-2025,REDHILLS,2995.47
01-11-2025,REDHILLS,3004.94
02-11-2025,REDHILLS,3018.87
03-11-2025,REDHILLS,3032.33
04-11-2025,REDHILLS,3051.23
05-11-2025,REDHILLS,3072.78
06-11-2025,REDHILLS,3094.76
07-11-2025,REDHILLS,3106.94
08-11-2025,REDHILLS,3120.9
09-11-2025,REDHILLS,3127.48
10-11-2025,REDHILLS,3138.45
11-11-2025,REDHILLS,3158.28
12-11-2025,REDHILLS,3181.35
13-11-2025,REDHILLS,3190.18
14-11-2025,REDHILLS,3202.22
15-11-2025,REDHILLS,3217.09
16-11-2025,REDHILLS,3233.49
17-11-2025,REDHILLS,3244.44
18-11-2025,REDHILLS,3261.56
19-11-2025,REDHILLS,3274.19
20-11-2025,REDHILLS,3289.12
21-11-2025,REDHILLS,3300.0
22-11-2025,REDHILLS,3300.0
23-11-2025,REDHILLS,3300.0
24-11-2025,REDHILLS,3300.0
25-11-2025,REDHILLS,3300.0
26-11-2025,REDHILLS,3300.0
27-11-2025,REDHILLS,3300.0
28-11-2025,REDHILLS,3300.0
29-11-2025,REDHILLS,3300.0
30-11-2025,REDHILLS,3300.0
01-12-2025,REDHILLS,3300.0
02-12-2025,REDHILLS,3300.0
03-12-2025,REDHILLS,3300.0
04-12-2025,REDHILLS,3300.0
05-12-2025,REDHILLS,3300.0
06-12-2025,REDHILLS,3300.0
07-12-2025,REDHILLS,3300.0
08-12-2025,REDHILLS,3300.0
09-12-2025,REDHILLS,3300.0
10-12-2025,REDHILLS,3300.0
11-12-2025,REDHILLS,3300.0
12-12-2025,REDHILLS,3300.0
13-12-2025,REDHILLS,3300.0
14-12-2025,REDHILLS,3300.0
15-12-2025,REDHILLS,3300.0
16-12-2025,REDHILLS,3300.0
17-12-2025,REDHILLS,3300.0
18-12-2025,REDHILLS,3300.0
19-12-2025,REDHILLS,3300.0
20-12-2025,REDHILLS,3300.0
21-12-2025,REDHILLS,3300.0
22-12-2025,REDHILLS,3300.0
23-12-2025,REDHILLS,3300.0
24-12-2025,REDHILLS,3300.0
25-12-2025,REDHILLS,3300.0
26-12-2025,REDHILLS,3300.0
27-12-2025,REDHILLS,3300.0
28-12-2025,REDHILLS,3300.0
29-12-2025,REDHILLS,3300.0
30-12-2025,REDHILLS,3300.0
31-12-2025,REDHILLS,3300.0
01-01-2026,REDHILLS,3299.48
02-01-2026,REDHILLS,3294.16
03-01-2026,REDHILLS,3290.63
04-01-2026,REDHILLS,3300.0
05-01-2026,REDHILLS,3289.49
06-01-2026,REDHILLS,3287.75
07-01-2026,REDHILLS,3287.09
08-01-2026,REDHILLS,3289.52
09-01-2026,REDHILLS,3287.01
10-01-2026,REDHILLS,3285.55
11-01-2026,REDHILLS,3280.59
12-01-2026,REDHILLS,3278.94
13-01-2026,REDHILLS,3274.22
14-01-2026,REDHILLS,3274.33
15-01-2026,REDHILLS,3269.48
16-01-2026,REDHILLS,3268.37
17-01-2026,REDHILLS,3265.22
18-01-2026,REDHILLS,3267.85
19-01-2026,REDHILLS,3264.6
20-01-2026,REDHILLS,3252.73
21-01-2026,REDHILLS,3256.04
22-01-2026,REDHILLS,3248.51
23-01-2026,REDHILLS,3242.24
24-01-2026,REDHILLS,3236.26
25-01-2026,REDHILLS,3240.14
26-01-2026,REDHILLS,3226.46
27-01-2026,REDHILLS,3239.15
28-01-2026,REDHILLS,3241.43
29-01-2026,REDHILLS,3239.54
30-01-2026,REDHILLS,3236.27
31-01-2026,REDHILLS,3234.7
01-02-2026,REDHILLS,3234.3
02-02-2026,REDHILLS,3234.53
03-02-2026,REDHILLS,3234.31
04-02-2026,REDHILLS,3231.75
05-02-2026,REDHILLS,3227.77
06-02-2026,REDHILLS,3224.01
07-02-2026,REDHILLS,3220.04
08-02-2026,REDHILLS,3222.7
09-02-2026,REDHILLS,3222.67
10-02-2026,REDHILLS,3204.97
11-02-2026,REDHILLS,3205.25
12-02-2026,REDHILLS,3203.22
13-02-2026,REDHILLS,3200.13
14-02-2026,REDHILLS,3195.19
15-02-2026,REDHILLS,3197.81
16-02-2026,REDHILLS,3199.55
17-02-2026,REDHILLS,3192.68
18-02-2026,REDHILLS,3191.72
19-02-2026,REDHILLS,3183.86
20-02-2026,REDHILLS,3173.96
21-02-2026,REDHILLS,3167.83
22-02-2026,REDHILLS,3169.14
23-02-2026,REDHILLS,3170.9
24-02-2026,REDHILLS,3170.47
25-02-2026,REDHILLS,3171.1
26-02-2026,REDHILLS,3170.68
27-02-2026,REDHILLS,3164.47
28-02-2026,REDHILLS,3163.63
01-03-2026,REDHILLS,3164.63
02-03-2026,REDHILLS,3165.4
03-03-2026,REDHILLS,3168.35
04-03-2026,REDHILLS,3168.89
05-03-2026,REDHILLS,3167.65
06-03-2026,REDHILLS,3170.0
07-03-2026,REDHILLS,3166.86
08-03-2026,REDHILLS,3159.45
09-03-2026,REDHILLS,3155.64
10-03-2026,REDHILLS,3148.91
11-03-2026,REDHILLS,3142.54
12-03-2026,REDHILLS,3138.82
13-03-2026,REDHILLS,3131.85
14-03-2026,REDHILLS,3127.31
15-03-2026,REDHILLS,3114.85
16-03-2026,REDHILLS,3112.91
17-03-2026,REDHILLS,3109.92
18-03-2026,REDHILLS,3102.83
19-03-2026,REDHILLS,3103.13
20-03-2026,REDHILLS,3104.82
21-03-2026,REDHILLS,3093.78
22-03-2026,REDHILLS,3086.97
23-03-2026,REDHILLS,3080.12
24-03-2026,REDHILLS,3072.42
25-03-2026,REDHILLS,3073.57
26-03-2026,REDHILLS,3069.6
27-03-2026,REDHILLS,3065.28
28-03-2026,REDHILLS,3052.26
29-03-2026,REDHILLS,3052.43
30-03-2026,REDHILLS,3043.24
31-03-2026,REDHILLS,3040.54
01-04-2026,REDHILLS,3038.92
02-04-2026,REDHILLS,3042.73
03-04-2026,REDHILLS,3033.18
04-04-2026,REDHILLS,3015.09
05-04-2026,REDHILLS,3013.0
06-04-2026,REDHILLS,3019.01
07-04-2026,REDHILLS,3022.2
08-04-2026,REDHILLS,3020.25
09-04-2026,REDHILLS,3014.79
10-04-2026,REDHILLS,3015.83
11-04-2026,REDHILLS,3007.96
12-04-2026,REDHILLS,3007.34
13-04-2026,REDHILLS,3006.87
14-04-2026,REDHILLS,3009.17
15-04-2026,REDHILLS,3019.97
16-04-2026,REDHILLS,3018.93
17-04-2026,REDHILLS,3013.39
18-04-2026,REDHILLS,3010.26
19-04-2026,REDHILLS,2998.41
20-04-2026,REDHILLS,2991.94
21-04-2026,REDHILLS,2986.89
22-04-2026,REDHILLS,2981.27
23-04-2026,REDHILLS,2979.03
24-04-2026,REDHILLS,2971.92
25-04-2026,REDHILLS,2974.53
26-04-2026,REDHILLS,2971.53
27-04-2026,REDHILLS,2968.48
28-04-2026,REDHILLS,2963.84
29-04-2026,REDHILLS,2961.62
30-04-2026,REDHILLS,2962.74
01-05-2026,REDHILLS,2955.41
02-05-2026,REDHILLS,2949.12
03-05-2026,REDHILLS,2944.6
04-05-2026,REDHILLS,2934.87
05-05-2026,REDHILLS,2927.77
06-05-2026,REDHILLS,2922.39
07-05-2026,REDHILLS,2923.76
08-05-2026,REDHILLS,2922.08
09-05-2026,REDHILLS,2920.04
10-05-2026,REDHILLS,2921.3
11-05-2026,REDHILLS,2917.61
12-05-2026,REDHILLS,2916.56
13-05-2026,REDHILLS,2913.05
14-05-2026,REDHILLS,2911.38
15-05-2026,REDHILLS,2905.46
16-05-2026,REDHILLS,2890.27
17-05-2026,REDHILLS,2886.6
18-05-2026,REDHILLS,2890.71
19-05-2026,REDHILLS,2892.34
20-05-2026,REDHILLS,2894.17
21-05-2026,REDHILLS,2897.35
22-05-2026,REDHILLS,2894.79
23-05-2026,REDHILLS,2892.78
24-05-2026,REDHILLS,2886.69
25-05-2026,REDHILLS,2882.11
26-05-2026,REDHILLS,2882.19
27-05-2026,REDHILLS,2885.21
28-05-2026,REDHILLS,2881.51
29-05-2026,REDHILLS,2876.26
30-05-2026,REDHILLS,2873.26
31-05-2026,REDHILLS,2873.27
01-06-2026,REDHILLS,2863.05
02-06-2026,REDHILLS,2848.57
03-06-2026,REDHILLS,2842.82
04-06-2026,REDHILLS,2833.71
05-06-2026,REDHILLS,2828.17
06-06-2026,REDHILLS,2824.43
07-06-2026,REDHILLS,2819.17
08-06-2026,REDHILLS,2823.43
09-06-2026,REDHILLS,2822.06
10-06-2026,REDHILLS,2820.56
11-06-2026,REDHILLS,2820.68
12-06-2026,REDHILLS,2811.98
13-06-2026,REDHILLS,2814.18
14-06-2026,REDHILLS,2810.8
15-06-2026,REDHILLS,2811.15
16-06-2026,REDHILLS,2802.79
17-06-2026,REDHILLS,2792.02
18-06-2026,REDHILLS,2793.11
19-06-2026,REDHILLS,2791.99
20-06-2026,REDHILLS,2784.48
21-06-2026,REDHILLS,2777.14
22-06-2026,REDHILLS,2779.76
23-06-2026,REDHILLS,2770.82
24-06-2026,REDHILLS,2776.03
25-06-2026,REDHILLS,2768.53
26-06-2026,REDHILLS,2768.72
27-06-2026,REDHILLS,2764.07
28-06-2026,REDHILLS,2764.09
29-06-2026,REDHILLS,2758.37
30-06-2026,REDHILLS,2754.56
01-07-2026,REDHILLS,2751.76
02-07-2026,REDHILLS,2743.75
03-07-2026,REDHILLS,2744.45
04-07-2026,REDHILLS,2738.89
05-07-2026,REDHILLS,2734.74
06-07-2026,REDHILLS,2726.77
07-07-2026,REDHILLS,2710.96
08-07-2026,REDHILLS,2707.01
09-07-2026,REDHILLS,2716.07
10-07-2026,REDHILLS,2716.99
11-07-2026,REDHILLS,2713.9
12-07-2026,REDHILLS,2709.58
13-07-2026,REDHILLS,2706.69
14-07-2026,REDHILLS,2706.43
15-07-2026,REDHILLS,2697.53
16-07-2026,REDHILLS,2700.1
17-07-2026,REDHILLS,2700.67
18-07-2026,REDHILLS,2701.27
19-07-2026,REDHILLS,2700.46
20-07-2026,REDHILLS,2697.56
21-07-2026,REDHILLS,2697.92
22-07-2026,REDHILLS,2697.88
23-07-2026,REDHILLS,2693.11
24-07-2026,REDHILLS,2687.24
25-07-2026,REDHILLS,2684.75
26-07-2026,REDHILLS,2689.5
27-07-2026,REDHILLS,2680.3
28-07-2026,REDHILLS,2669.96
29-07-2026,REDHILLS,2667.79
30-07-2026,REDHILLS,2665.04
31-07-2026,REDHILLS,2662.91
01-08-2026,REDHILLS,2661.13
02-08-2026,REDHILLS,2657.01
03-08-2026,REDHILLS,2661.46
04-08-2026,REDHILLS,2650.46
05-08-2026,REDHILLS,2643.31
06-08-2026,REDHILLS,2639.8
07-08-2026,REDHILLS,2628.58
08-08-2026,REDHILLS,2624.7
09-08-2026,REDHILLS,2630.01
10-08-2026,REDHILLS,2627.11
11-08-2026,REDHILLS,2625.27
12-08-2026,REDHILLS,2615.97
13-08-2026,REDHILLS,2609.88
14-08-2026,REDHILLS,2605.01
15-08-2026,REDHILLS,2600.42
16-08-2026,REDHILLS,2603.83
17-08-2026,REDHILLS,2603.62
18-08-2026,REDHILLS,2595.06
19-08-2026,REDHILLS,2593.29
20-08-2026,REDHILLS,2592.78
21-08-2026,REDHILLS,2595.48
22-08-2026,REDHILLS,2600.39
23-08-2026,REDHILLS,2592.31
24-08-2026,REDHILLS,2585.26
25-08-2026,REDHILLS,2575.97
26-08-2026,REDHILLS,2571.8
27-08-2026,REDHILLS,2571.13
28-08-2026,REDHILLS,2573.07
29-08-2026,REDHILLS,2569.69
30-08-2026,REDHILLS,2565.09
31-08-2026,REDHILLS,2562.85
01-09-2026,REDHILLS,2555.67
02-09-2026,REDHILLS,2563.12
03-09-2026,REDHILLS,2552.08
04-09-2026,REDHILLS,2550.0
05-09-2026,REDHILLS,2557.12
06-09-2026,REDHILLS,2554.16
07-09-2026,REDHILLS,2550.21
08-09-2026,REDHILLS,2545.42
09-09-2026,REDHILLS,2541.52
10-09-2026,REDHILLS,2545.38
11-09-2026,REDHILLS,2531.32
12-09-2026,REDHILLS,2535.99
13-09-2026,REDHILLS,2525.87
14-09-2026,REDHILLS,2521.54
15-09-2026,REDHILLS,2516.39
16-09-2026,REDHILLS,2516.33
17-09-2024,CHEMBARAMBAKKAM,2176.01
18-09-2024,CHEMBARAMBAKKAM,2175.32
19-09-2024,CHEMBARAMBAKKAM,2182.44
20-09-2024,CHEMBARAMBAKKAM,2172.63
